69 LEONARD STREET,1910
253 CHURCH STREET,1915
97 FRANKLIN STREET,1915
91 FRANKLIN STREET,1920
89 FRANKLIN STREET,1915
87 FRANKLIN STREET,1915
85 FRANKLIN STREET,1915
81 FRANKLIN STREET,1915
79 FRANKLIN STREET,1915
77 FRANKLIN STREET,1915
75 FRANKLIN STREET,1915
71 FRANKLIN STREET,1921
361 BROADWAY,1915
359 BROADWAY,1915
355 BROADWAY,1915
353 BROADWAY,1915
351 BROADWAY,1915
349 BROADWAY,1915
6567 LEONARD STREET,1915
95 FRANKLIN STREET,1915
85 LEONARD STREET,1910
70 FRANKLIN STREET,1915
74 FRANKLIN STREET,1915
76 FRANKLIN STREET,1915
78 FRANKLIN STREET,1915
80 FRANKLIN STREET,1915
82 FRANKLIN STREET,1915
84 FRANKLIN STREET,1915
273 CHURCH STREET,1910
275 CHURCH STREET,1910
277 CHURCH STREET,1910
279 CHURCH STREET,1910
281 CHURCH STREET,1910
41 WHITE STREET,1915
43 WHITE STREET,1915
47 WHITE STREET,1967
51 WHITE STREET,1915
373 BROADWAY,1915
371 BROADWAY,1920
365 BROADWAY,1920
377 BROADWAY,1920
39 WHITE STREET,1920
55 WHITE STREET,1860
90 FRANKLIN STREET,1915
88 FRANKLIN STREET,1915
57 WORTH STREET,1928
53 WORTH STREET,1915
41 WORTH STREET,1915
39 WORTH STREET,1915
35 WORTH STREET,1915
33 WORTH STREET,1915
175 WEST BROADWAY,1915
177 WEST BROADWAY,1915
179 WEST BROADWAY,1915
40 LEONARD STREET,2006
56 LEONARD STREET,2007
59 LEONARD STREET,1948
57 LEONARD STREET,1915
55 LEONARD STREET,1915
111 FRANKLIN STREET,1915
105 FRANKLIN STREET,1915
103 FRANKLIN STREET,1915
51 LEONARD STREET,1882
102 FRANKLIN STREET,1915
104 FRANKLIN STREET,1900
106 FRANKLIN STREET,1915
108 FRANKLIN STREET,1900
114 FRANKLIN STREET,1915
116 FRANKLIN STREET,1915
217 WEST BROADWAY,2005
225 WEST BROADWAY,1915
229 WEST BROADWAY,1915
3 WHITE STREET,1918
9 WHITE STREET,1912
13 WHITE STREET,1890
112 FRANKLIN STREET,1867
211 WEST BROADWAY,1915
7 WORTH STREET,1920
1 WORTH STREET,1915
84 HUDSON STREET,1915
10 LEONARD STREET,1920
24 LEONARD STREET,1940
176 WEST BROADWAY,2008
33 LEONARD STREET,1970
31 LEONARD STREET,1910
29 LEONARD STREET,1920
23 LEONARD STREET,1920
17 LEONARD STREET,1920
15 LEONARD STREET,1940
11 LEONARD STREET,1940
100 HUDSON STREET,1919
153 FRANKLIN STREET,1915
149 FRANKLIN STREET,1915
143 FRANKLIN STREET,1915
139 FRANKLIN STREET,1915
137 FRANKLIN STREET,2011
198 WEST BROADWAY,1915
19 LEONARD STREET,1920
25 LEONARD STREET,1930
155 FRANKLIN STREET,1982
5 WORTH STREET,1915
27 LEONARD STREET,1920
18 LEONARD STREET,1915
73 HUDSON STREET,1910
75 HUDSON STREET,1910
81 HUDSON STREET,1920
9 JAY STREET,1940
13 JAY STREET,1915
15 JAY STREET,1920
19 JAY STREET,1920
353 GREENWICH STREET,1900
17 HARRISON STREET,1920
7 HARRISON STREET,1900
4 STAPLE STREET,1920
15 HARRISON STREET,1900
71 HUDSON STREET,1915
69 HUDSON STREET,1915
11 JAY STREET,1920
11 HARRISON STREET,1915
17 JAY STREET,1920
13 HARRISON STREET,1920
345 GREENWICH STREET,1920
339 GREENWICH STREET,1915
77 HUDSON STREET,1910
5 HARRISON STREET,2000
349 GREENWICH STREET,1920
10 HARRISON STREET,1920
14 HARRISON STREET,1915
18 HARRISON STREET,1915
20 HARRISON STREET,1899
369 GREENWICH STREET,1920
187 FRANKLIN STREET,1992
185 FRANKLIN STREET,1915
181 FRANKLIN STREET,1915
177 FRANKLIN STREET,1920
175 FRANKLIN STREET,1915
173 FRANKLIN STREET,1900
22 HARRISON STREET,1915
24 HARRISON STREET,1915
355 GREENWICH STREET,1915
363 GREENWICH STREET,1915
6 HARRISON STREET,1915
93 HUDSON STREET,1930
12 HARRISON STREET,1920
8 HARRISON STREET,1915
211 WEST STREET,1940
        MARGINAL STREET,1940
        MARGINAL STREET,1900
107 NORTH MOORE STREET,1989
178 FRANKLIN STREET,1915
182 FRANKLIN STREET,1915
184 FRANKLIN STREET,1901
186 FRANKLIN STREET,1921
377 GREENWICH STREET,2005
56 NORTH MOORE STREET,1940
117 HUDSON STREET,1915
105 HUDSON STREET,1920
375 GREENWICH STREET,1956
64 NORTH MOORE STREET,1910
111 HUDSON STREET,1910
176 FRANKLIN STREET,1915
55 NORTH MOORE STREET,1915
385 GREENWICH STREET,1920
65 NORTH MOORE STREET,1915
62 BEACH STREET,1915
53 NORTH MOORE STREET,1910
61 NORTH MOORE STREET,1915
48 BEACH STREET,1930
144 FRANKLIN STREET,1915
148 FRANKLIN STREET,1915
156 FRANKLIN STREET,1910
160 FRANKLIN STREET,1915
118 HUDSON STREET,1915
42 NORTH MOORE STREET,1921
34 NORTH MOORE STREET,1910
28 NORTH MOORE STREET,1915
26 NORTH MOORE STREET,1920
20 NORTH MOORE STREET,1921
18 NORTH MOORE STREET,1910
16 NORTH MOORE STREET,1910
10 NORTH MOORE STREET,1920
232 WEST BROADWAY,1915
228 WEST BROADWAY,1915
226 WEST BROADWAY,1915
220 WEST BROADWAY,1915
110 HUDSON STREET,1921
32 NORTH MOORE STREET,1950
158 FRANKLIN STREET,1920
112 HUDSON STREET,1915
140 FRANKLIN STREET,1910
38 NORTH MOORE STREET,1915
114 HUDSON STREET,2004
122 HUDSON STREET,1915
14 BEACH STREET,1915
10 BEACH STREET,1915
8 BEACH STREET,1915
248 WEST BROADWAY,1915
246 WEST BROADWAY,1910
7 NORTH MOORE STREET,1960
39 NORTH MOORE STREET,1909
9 NORTH MOORE STREET,1893
31 NORTH MOORE STREET,1915
27 NORTH MOORE STREET,1905
25 NORTH MOORE STREET,1924
124 HUDSON STREET,2000
41 NORTH MOORE STREET,1910
240 WEST BROADWAY,2008
2 AVENUE OF THE AMER,1999
8 WHITE STREET,1915
4 WHITE STREET,1915
2 WHITE STREET,1915
241 WEST BROADWAY,1915
245 WEST BROADWAY,1960
247 WEST BROADWAY,1920
23 AVENUE OF THE AMER,1950
11 AVENUE OF THE AMER,1920
12 WHITE STREET,1977
16 WALKER STREET,1913
62 WHITE STREET,1869
60 WHITE STREET,1920
54 WHITE STREET,1915
52 WHITE STREET,1915
50 WHITE STREET,1921
44 WHITE STREET,1915
40 WHITE STREET,1910
38 WHITE STREET,1915
36 WHITE STREET,1915
34 WHITE STREET,1938
289 CHURCH STREET,1915
291 CHURCH STREET,1915
293 CHURCH STREET,1910
295 CHURCH STREET,1910
297 CHURCH STREET,1910
31 WALKER STREET,1910
35 WALKER STREET,1910
39 WALKER STREET,1915
49 WALKER STREET,1985
59 WALKER STREET,1910
393 BROADWAY,1915
391 BROADWAY,1915
385 BROADWAY,1910
381 BROADWAY,1915
395 BROADWAY,1915
57 WALKER STREET,1915
55 WALKER STREET,1915
47 WALKER STREET,1915
37 WALKER STREET,1875
42 WHITE STREET,1920
58 WHITE STREET,1915
43 WALKER STREET,1888
51 WALKER STREET,2005
46 WHITE STREET,1900
56 WALKER STREET,1915
52 WALKER STREET,1915
46 WALKER STREET,1915
42 WALKER STREET,1910
40 WALKER STREET,1910
38 WALKER STREET,1915
36 WALKER STREET,1915
34 WALKER STREET,1915
32 WALKER STREET,1954
311 CHURCH STREET,1915
313 CHURCH STREET,1915
315 CHURCH STREET,1900
319 CHURCH STREET,1915
40 LISPENARD STREET,1920
42 LISPENARD STREET,1915
52 LISPENARD STREET,1920
56 LISPENARD STREET,1920
58 LISPENARD STREET,1915
60 LISPENARD STREET,1915
407 BROADWAY,1926
60 WALKER STREET,1930
48 WALKER STREET,1915
44 WALKER STREET,1915
44 LISPENARD STREET,1910
58 WALKER STREET,1915
405 BROADWAY,1915
50 LISPENARD STREET,1895
46 LISPENARD STREET,1895
380 BROADWAY,1915
384 BROADWAY,1915
388 BROADWAY,1915
390 BROADWAY,1900
392 BROADWAY,1920
394 BROADWAY,1920
396 BROADWAY,1915
79 WALKER STREET,1920
85 WALKER STREET,1915
87 WALKER STREET,1915
89 WALKER STREET,1910
91 WALKER STREET,1910
92 LAFAYETTE STREET,1944
90 WHITE STREET,1915
88 WHITE STREET,1915
84 WHITE STREET,2012
80 WHITE STREET,1915
81 WALKER STREET,1920
400 BROADWAY,1915
402 BROADWAY,1915
404 BROADWAY,1915
408 BROADWAY,1915
412 BROADWAY,1920
414 BROADWAY,1915
416 BROADWAY,1915
274 CANAL STREET,1915
272 CANAL STREET,1915
268 CANAL STREET,1915
264 CANAL STREET,1915
262 CANAL STREET,1915
254 CANAL STREET,1900
92 WALKER STREET,1908
86 WALKER STREET,1915
84 WALKER STREET,1915
82 WALKER STREET,1915
78 WALKER STREET,1915
72 WALKER STREET,1912
87 LAFAYETTE STREET,1895
101 LAFAYETTE STREET,1928
133 CENTRE STREET,1915
246 CANAL STREET,1950
244 CANAL STREET,1915
242 CANAL STREET,1978
240 CANAL STREET,1915
109 LAFAYETTE STREET,1920
139 CENTRE STREET,1911
100 BAXTER STREET,1985
234 CANAL STREET,1976
232 CANAL STREET,1920
224 CANAL STREET,1920
125 WALKER STREET,1991
79 BAXTER STREET,1890
81 BAXTER STREET,1910
83 BAXTER STREET,1915
87 BAXTER STREET,1915
89 BAXTER STREET,1915
91 BAXTER STREET,1880
218 CANAL STREET,1915
216 CANAL STREET,1915
214 CANAL STREET,1915
91 MULBERRY STREET,1920
89 MULBERRY STREET,1920
87 MULBERRY STREET,1920
85 MULBERRY STREET,1920
83 MULBERRY STREET,1920
79 MULBERRY STREET,1880
77 MULBERRY STREET,1915
75 MULBERRY STREET,1993
73 MULBERRY STREET,1925
94 BAYARD STREET,1950
71 MULBERRY STREET,1940
102 BAYARD STREET,1890
104 BAYARD STREET,1890
106 BAYARD STREET,1915
71 1/2 MULBERRY STREET,1902
210 CANAL STREET,1920
70 MULBERRY STREET,1900
76 MULBERRY STREET,1915
78 MULBERRY STREET,1915
82 MULBERRY STREET,1910
84 MULBERRY STREET,1910
86 MULBERRY STREET,1910
88 MULBERRY STREET,1910
202 CANAL STREET,1991
196 CANAL STREET,1915
83 MOTT STREET,1951
81 MOTT STREET,1915
79 MOTT STREET,1910
77 MOTT STREET,1915
73 MOTT STREET,1915
69 MOTT STREET,1905
67 MOTT STREET,1910
65 MOTT STREET,1910
63 MOTT STREET,1910
61 MOTT STREET,1910
59 MOTT STREET,1915
57 MOTT STREET,1910
76 BAYARD STREET,1900
78 BAYARD STREET,1910
198 CANAL STREET,1915
72 BAYARD STREET,1910
58 MOTT STREET,1910
60 MOTT STREET,1959
66 MOTT STREET,1910
68 MOTT STREET,1915
70 MOTT STREET,1910
72 MOTT STREET,1900
74 MOTT STREET,1915
76 MOTT STREET,1920
178 CANAL STREET,1958
174 CANAL STREET,1910
172 1/2 CANAL STREET,1920
170 CANAL STREET,1915
164 CANAL STREET,1915
19 ELIZABETH STREET,1915
9 ELIZABETH STREET,1915
7 ELIZABETH STREET,1915
5 ELIZABETH STREET,1890
60 BAYARD STREET,1910
62 BAYARD STREET,1910
66 BAYARD STREET,1890
68 BAYARD STREET,1915
70 BAYARD STREET,1910
13 ELIZABETH STREET,1950
10 ELIZABETH STREET,1915
28 ELIZABETH STREET,1910
160 CANAL STREET,1910
158 CANAL STREET,1910
156 CANAL STREET,1920
54 BOWERY,1923
50 BOWERY,1915
46 BOWERY,1960
44 BOWERY,1915
42 BOWERY,1920
40 BOWERY,1910
50 BAYARD STREET,1985
38 ELIZABETH STREET,1915
40 ELIZABETH STREET,1960
44 ELIZABETH STREET,1958
54 ELIZABETH STREET,1890
58 ELIZABETH STREET,1900
144 HESTER STREET,1900
140 HESTER STREET,1910
84 BOWERY,1915
80 BOWERY,1920
78 BOWERY,1915
76 BOWERY,1915
74 BOWERY,1915
70 BOWERY,1920
64 BOWERY,1920
86 BOWERY,1920
94 MOTT STREET,1920
100 MOTT STREET,1915
102 MOTT STREET,1920
59 ELIZABETH STREET,1920
53 ELIZABETH STREET,1915
49 ELIZABETH STREET,1900
41 ELIZABETH STREET,1920
167 CANAL STREET,1900
171 CANAL STREET,1910
175 CANAL STREET,1912
177 CANAL STREET,1915
179 CANAL STREET,1915
181 CANAL STREET,1915
183 CANAL STREET,1915
158 HESTER STREET,2004
102 MULBERRY STREET,1920
106 MULBERRY STREET,1915
110 MULBERRY STREET,1910
112 MULBERRY STREET,1920
118 MULBERRY STREET,1900
120 MULBERRY STREET,1910
122 MULBERRY STREET,1910
124 MULBERRY STREET,1910
126 MULBERRY STREET,1900
178 HESTER STREET,1910
176 HESTER STREET,1915
174 HESTER STREET,1910
119 MOTT STREET,1910
117 MOTT STREET,1915
115 MOTT STREET,1900
113 MOTT STREET,1900
111 MOTT STREET,1900
109 MOTT STREET,1900
107 MOTT STREET,1900
101 MOTT STREET,1910
185 CANAL STREET,1920
191 CANAL STREET,1920
195 CANAL STREET,1915
103 MOTT STREET,1920
180 HESTER STREET,2006
113 BAXTER STREET,1900
119 BAXTER STREET,1910
121 BAXTER STREET,1910
190 HESTER STREET,1910
188 HESTER STREET,1900
186 HESTER STREET,1900
182 HESTER STREET,1910
123 MULBERRY STREET,1910
121 MULBERRY STREET,1900
119 MULBERRY STREET,1910
117 MULBERRY STREET,1910
115 MULBERRY STREET,1910
113 MULBERRY STREET,1920
109 MULBERRY STREET,1947
203 CANAL STREET,1915
207 CANAL STREET,1915
209 CANAL STREET,1910
213 CANAL STREET,1910
219 CANAL STREET,1910
123 BAXTER STREET,2003
235 CANAL STREET,1920
202 HESTER STREET,1910
200 HESTER STREET,1900
128 BAXTER STREET,1900
126 BAXTER STREET,1900
118 BAXTER STREET,1900
114 BAXTER STREET,1900
123 LAFAYETTE STREET,1920
3 HOWARD STREET,1915
239 CANAL STREET,1915
243 CANAL STREET,1915
247 CANAL STREET,1907
129 LAFAYETTE STREET,1900
418 BROADWAY,1927
428 BROADWAY,1915
35 HOWARD STREET,1915
33 HOWARD STREET,1915
27 HOWARD STREET,1915
25 HOWARD STREET,1915
19 HOWARD STREET,1915
138 LAFAYETTE STREET,1961
126 LAFAYETTE STREET,1915
251 CANAL STREET,1915
255 CANAL STREET,1915
257 CANAL STREET,1915
261 CANAL STREET,1900
269 CANAL STREET,1910
271 CANAL STREET,1910
273 CANAL STREET,1915
275 CANAL STREET,1915
42426 BROADWAY,1915
29 HOWARD STREET,1895
321 CHURCH STREET,1940
325 CHURCH STREET,1910
327 CHURCH STREET,1920
342 CANAL STREET,1987
336 CANAL STREET,1915
334 CANAL STREET,1910
324 CANAL STREET,1910
322 CANAL STREET,1920
312 CANAL STREET,1915
310 CANAL STREET,1910
308 CANAL STREET,1910
304 CANAL STREET,1910
302 CANAL STREET,1910
300 CANAL STREET,1920
296 CANAL STREET,1927
45 LISPENARD STREET,1920
35 LISPENARD STREET,1920
332 CANAL STREET,1910
350 CANAL STREET,1938
5 LISPENARD STREET,1915
3 LISPENARD STREET,1915
1 LISPENARD STREET,1915
285 WEST BROADWAY,1915
380 CANAL STREET,1920
378 CANAL STREET,1920
374 CANAL STREET,1920
370 CANAL STREET,2007
7 LISPENARD STREET,1915
283 WEST BROADWAY,1915
30 VARICK STREET,1900
52 VARICK STREET,1900
2 YORK STREET,2005
15 CANAL STREET,1999
260 WEST BROADWAY,1915
19 BEACH STREET,2001
1 YORK STREET,1890
50 VARICK STREET,1960
53 BEACH STREET,1915
399 GREENWICH STREET,1915
401 GREENWICH STREET,2001
403 GREENWICH STREET,1900
407 GREENWICH STREET,1915
413 GREENWICH STREET,1900
17 HUBERT STREET,1900
11 HUBERT STREET,1920
135 HUDSON STREET,1915
49 BEACH STREET,1910
405 GREENWICH STREET,1900
145 HUDSON STREET,1929
7 HUBERT STREET,2004
10 HUBERT STREET,1915
57 LAIGHT STREET,1915
153 HUDSON STREET,1920
161 HUDSON STREET,1930
151 HUDSON STREET,1910
415 GREENWICH STREET,1913
235 WEST STREET,1987
397 WASHINGTON STREET,1920
399 WASHINGTON STREET,1920
401 WASHINGTON STREET,1915
422 GREENWICH STREET,1957
79 LAIGHT STREET,1853
408 GREENWICH STREET,2007
250 WEST STREET,1906
70 LAIGHT STREET,1915
74 LAIGHT STREET,1915
434 GREENWICH STREET,1920
430 GREENWICH STREET,1920
428 GREENWICH STREET,1915
426 GREENWICH STREET,1915
424 GREENWICH STREET,1915
260 WEST STREET,1910
92 LAIGHT STREET,2004
88 LAIGHT STREET,2005
78 LAIGHT STREET,2006
415 WASHINGTON STREET,2010
54 LAIGHT STREET,1915
437 GREENWICH STREET,1915
37 VESTRY STREET,1920
177 HUDSON STREET,1915
165 HUDSON STREET,1910
429 GREENWICH STREET,1920
39 VESTRY STREET,1930
35 VESTRY STREET,1915
169 HUDSON STREET,1915
31 VESTRY STREET,2008
52 LAIGHT STREET,1920
34 LAIGHT STREET,1915
36 LAIGHT STREET,1900
17 VESTRY STREET,1915
19 VESTRY STREET,1915
174 HUDSON STREET,1915
11 VESTRY STREET,1890
28 LAIGHT STREET,1920
38 LAIGHT STREET,1900
48 LAIGHT STREET,2003
32 LAIGHT STREET,1920
46 LAIGHT STREET,1910
200 HUDSON STREET,1927
12 VESTRY STREET,1882
443 GREENWICH STREET,1905
32 VESTRY STREET,1920
181 HUDSON STREET,1962
195 HUDSON STREET,1920
264 WEST STREET,1910
266 WEST STREET,1920
268 WEST STREET,1910
270 WEST STREET,1900
35 DESBROSSES STREET,1900
33 DESBROSSES STREET,1910
440 WASHINGTON STREET,1915
432 WASHINGTON STREET,1910
428 WASHINGTON STREET,1929
426 WASHINGTON STREET,1910
427 WASHINGTON STREET,1920
431 WASHINGTON STREET,1915
433 WASHINGTON STREET,1905
435 WASHINGTON STREET,1930
437 WASHINGTON STREET,1900
439 WASHINGTON STREET,1915
452 GREENWICH STREET,1910
450 GREENWICH STREET,1900
444 GREENWICH STREET,1920
442 GREENWICH STREET,1900
438 GREENWICH STREET,1920
448 GREENWICH STREET,1909
450 WASHINGTON STREET,2007
445 WASHINGTON STREET,1957
449 WASHINGTON STREET,1920
451 WASHINGTON STREET,1915
464 GREENWICH STREET,1920
460 GREENWICH STREET,1915
458 GREENWICH STREET,1920
454 GREENWICH STREET,1943
24 DESBROSSES STREET,1900
131 WATTS STREET,1920
462 GREENWICH STREET,1910
123 WATTS STREET,1940
115 WATTS STREET,1940
111 WATTS STREET,1928
465 GREENWICH STREET,1910
16 DESBROSSES STREET,1940
431 CANAL STREET,1930
381 CANAL STREET,1920
383 CANAL STREET,1910
385 CANAL STREET,1920
387 CANAL STREET,1920
391 CANAL STREET,1920
393 CANAL STREET,1910
35 GRAND STREET,1910
41 GRAND STREET,1900
43 GRAND STREET,1920
47 GRAND STREET,1920
306 WEST BROADWAY,1996
23 GRAND STREET,2008
27 GRAND STREET,2008
17 THOMPSON STREET,1910
76 VARICK STREET,2010
357 CANAL STREET,1915
359 CANAL STREET,1915
361 CANAL STREET,1939
363 CANAL STREET,1920
365 CANAL STREET,1915
369 CANAL STREET,1915
373 CANAL STREET,1920
375 CANAL STREET,1920
307 WEST BROADWAY,1915
325 WEST BROADWAY,1920
53 GRAND STREET,1915
55 GRAND STREET,1920
57 GRAND STREET,1930
59 GRAND STREET,1915
323 WEST BROADWAY,1950
3 WOOSTER STREET,2003
311 WEST BROADWAY,2007
343 CANAL STREET,1920
345 CANAL STREET,1920
349 CANAL STREET,1928
351 CANAL STREET,1900
12 WOOSTER STREET,1915
14 WOOSTER STREET,1960
18 WOOSTER STREET,1963
71 GRAND STREET,1920
75 GRAND STREET,1915
31 GREENE STREET,1900
29 GREENE STREET,1920
27 GREENE STREET,1910
23 GREENE STREET,1920
15 GREENE STREET,1915
19 GREENE STREET,1888
1 MERCER STREET,1915
315 CANAL STREET,1915
317 CANAL STREET,1915
319 CANAL STREET,1915
321 CANAL STREET,1915
323 CANAL STREET,1915
325 CANAL STREET,1915
327 CANAL STREET,1915
329 CANAL STREET,1915
10 GREENE STREET,1930
12 GREENE STREET,1920
16 GREENE STREET,1920
28 GREENE STREET,1915
89 GRAND STREET,1915
91 GRAND STREET,1910
93 GRAND STREET,1915
95 GRAND STREET,1910
35 MERCER STREET,1915
31 MERCER STREET,1920
29 MERCER STREET,1910
19 MERCER STREET,1915
5 MERCER STREET,1910
3 MERCER STREET,1915
1A MERCER STREET,1915
9 MERCER STREET,1870
8 GREENE STREET,1915
20 GREENE STREET,1915
15 MERCER STREET,1910
21 MERCER STREET,1920
25 MERCER STREET,1920
32 GREENE STREET,1915
301 CANAL STREET,1910
303 CANAL STREET,1910
305 CANAL STREET,1915
309 CANAL STREET,1915
427 BROADWAY,1910
425 BROADWAY,1910
423 BROADWAY,1910
419 BROADWAY,1910
433 BROADWAY,2012
48 HOWARD STREET,1915
50 HOWARD STREET,1915
18 MERCER STREET,1915
107 GRAND STREET,1915
459 BROADWAY,1915
455 BROADWAY,1915
451 BROADWAY,1920
449 BROADWAY,1920
447 BROADWAY,1920
441 BROADWAY,1915
443 BROADWAY,1910
54 HOWARD STREET,1915
307 CANAL STREET,2005
434 BROADWAY,1910
440 BROADWAY,1910
442 BROADWAY,1910
444 BROADWAY,1910
446 BROADWAY,1915
450 BROADWAY,1910
452 BROADWAY,1900
454 BROADWAY,1920
456 BROADWAY,1910
458 BROADWAY,1920
125 GRAND STREET,1910
30 HOWARD STREET,1910
32 HOWARD STREET,1915
34 HOWARD STREET,1915
129 GRAND STREET,1920
9 CROSBY STREET,1914
13 CROSBY STREET,1935
133 GRAND STREET,1920
135 GRAND STREET,1920
137 GRAND STREET,1920
141 GRAND STREET,1920
143 GRAND STREET,1920
145 GRAND STREET,1915
147 GRAND STREET,1920
151 GRAND STREET,1915
12 HOWARD STREET,1930
22 HOWARD STREET,1915
28 HOWARD STREET,1915
2 HOWARD STREET,1964
155 GRAND STREET,1920
159 GRAND STREET,2002
217 CENTRE STREET,1910
211 CENTRE STREET,1915
161 GRAND STREET,1911
202 CENTRE STREET,1912
206 CENTRE STREET,1915
208 CENTRE STREET,1915
210 CENTRE STREET,1915
214 CENTRE STREET,1900
216 CENTRE STREET,1912
218 CENTRE STREET,1900
220 CENTRE STREET,1910
165 GRAND STREET,1915
150 BAXTER STREET,1900
148 BAXTER STREET,1920
144 BAXTER STREET,1969
217 HESTER STREET,1915
136 BAXTER STREET,1915
145 BAXTER STREET,1996
181 GRAND STREET,1910
183 GRAND STREET,1910
185 GRAND STREET,1910
187 GRAND STREET,1910
189 GRAND STREET,1900
149 MULBERRY STREET,1920
143 MULBERRY STREET,2003
141 MULBERRY STREET,1900
139 MULBERRY STREET,1900
133 MULBERRY STREET,1920
131 MULBERRY STREET,1910
193 HESTER STREET,1900
195 HESTER STREET,1910
197 HESTER STREET,1910
137 BAXTER STREET,1921
179 GRAND STREET,1990
145 MULBERRY STREET,1915
140 MULBERRY STREET,1900
142 MULBERRY STREET,1920
146 MULBERRY STREET,1900
191 GRAND STREET,1900
195 GRAND STREET,1900
197 GRAND STREET,1900
203 GRAND STREET,1910
143 MOTT STREET,1915
141 MOTT STREET,1890
139 MOTT STREET,1910
137 MOTT STREET,1920
135 MOTT STREET,1900
133 MOTT STREET,1900
131 MOTT STREET,1900
129 MOTT STREET,1900
127 MOTT STREET,1880
123 MOTT STREET,1912
121 MOTT STREET,1912
183 HESTER STREET,1910
185 HESTER STREET,1900
187 HESTER STREET,1900
189 HESTER STREET,1900
191 HESTER STREET,1900
132 MULBERRY STREET,1915
181 HESTER STREET,2004
122 MOTT STREET,1943
124 MOTT STREET,1912
205 GRAND STREET,1900
207 GRAND STREET,1900
209 GRAND STREET,1900
219 GRAND STREET,1900
95 ELIZABETH STREET,1910
91 ELIZABETH STREET,1910
83 ELIZABETH STREET,1900
77 ELIZABETH STREET,1901
75 ELIZABETH STREET,1920
161 HESTER STREET,1920
163 HESTER STREET,1920
165 HESTER STREET,1910
167 HESTER STREET,1900
169 HESTER STREET,1900
171 HESTER STREET,1900
173 HESTER STREET,1910
128 MOTT STREET,1912
217 GRAND STREET,1910
87 ELIZABETH STREET,1899
84 ELIZABETH STREET,1910
86 ELIZABETH STREET,1900
88 ELIZABETH STREET,1910
90 ELIZABETH STREET,1900
92 ELIZABETH STREET,1912
223 GRAND STREET,1920
229 GRAND STREET,1910
116 BOWERY,1923
114 BOWERY,1910
112 BOWERY,1920
110 BOWERY,1920
108 BOWERY,1920
104 BOWERY,1920
102 BOWERY,1920
100 BOWERY,1916
98 BOWERY,1920
96 BOWERY,1910
94 BOWERY,1910
90 BOWERY,1915
80 ELIZABETH STREET,1929
270 SOUTH STREET,1963
42 SOUTH STREET,1963
322 F D R DRIVE,1916
645 WATER STREET,1962
65 JACKSON STREET,1957
605 WATER STREET,1964
621 WATER STREET,1901
286 SOUTH STREET,1975
292 SOUTH STREET,1966
257 SOUTH STREET,1978
        SOUTH STREET,1980
285 SOUTH STREET,2012
291 CHERRY STREET,1986
251 CHERRY STREET,1979
        CHERRY STREET,1980
250 SOUTH STREET,1983
82 RUTGERS SLIP,1995
80 RUTGERS SLIP,1987
235 CHERRY STREET,1996
222 SOUTH STREET,1983
169 CHERRY STREET,1950
220 SOUTH STREET,1927
2 MONROE STREET,1935
45 PIKE STREET,1963
300 CHERRY STREET,1954
        MADISON STREET,1910
272 CHERRY STREET,1965
318 CHERRY STREET,1955
604 WATER STREET,1964
198 MONROE STREET,1904
35 MONTGOMERY STREET,1964
636 WATER STREET,1940
656 WATER STREET,1910
668 WATER STREET,1940
430 FDR DRIVE WEST LANE,1910
14 JACKSON STREET,1940
453 F D R DRIVE,1955
549 GRAND STREET,1956
305 MADISON STREET,1964
327 MADISON STREET,1974
333 MADISON STREET,1920
345 MADISON STREET,1940
371 MADISON STREET,1908
259 MADISON STREET,1966
227 MADISON STREET,1970
203 MADISON STREET,1997
207 MADISON STREET,1920
209 MADISON STREET,1900
211 MADISON STREET,1920
213 MADISON STREET,1957
215 MADISON STREET,1920
217 MADISON STREET,1900
219 MADISON STREET,1920
221 MADISON STREET,1920
223 MADISON STREET,1900
225 MADISON STREET,1900
174 HENRY STREET,1900
172 HENRY STREET,1900
168 HENRY STREET,1920
166 HENRY STREET,1900
164 HENRY STREET,1910
162 HENRY STREET,1910
160 HENRY STREET,1910
152 HENRY STREET,1940
150 HENRY STREET,1915
148 HENRY STREET,1900
146 HENRY STREET,1900
23 RUTGERS STREET,1920
27 RUTGERS STREET,1920
29 RUTGERS STREET,1920
157 MADISON STREET,1957
189 MADISON STREET,1900
191 MADISON STREET,1910
193 MADISON STREET,1963
195 MADISON STREET,1920
197 MADISON STREET,1901
32 RUTGERS STREET,1910
28 RUTGERS STREET,1901
26 RUTGERS STREET,1901
24 RUTGERS STREET,1910
22 RUTGERS STREET,1910
140 HENRY STREET,1910
138 HENRY STREET,1920
136 HENRY STREET,1900
134 HENRY STREET,1900
142 HENRY STREET,1912
30 RUTGERS STREET,2005
47 MONROE STREET,1900
49 MONROE STREET,1940
51 MONROE STREET,1900
53 MONROE STREET,1900
57 MONROE STREET,1936
73 MONROE STREET,1910
75 MONROE STREET,1900
154 MADISON STREET,2012
130 MADISON STREET,1954
42 MARKET STREET,1910
54 MARKET STREET,1910
56 MARKET STREET,1900
48 MARKET STREET,1990
148 MADISON STREET,2002
44 MARKET STREET,2004
125 MADISON STREET,1900
24 MARKET STREET,1900
26 MARKET STREET,1920
30 MARKET STREET,1900
32 MARKET STREET,1910
34 MARKET STREET,1900
36 MARKET STREET,1910
38 MARKET STREET,1900
40 MARKET STREET,1900
